date,rain_mm_total,rainy_days,rain_1m,rain_3m,rain_6m,rain_12m,month,rain_clim_monthly,rain_anom
2012-04-30,227.5243,15,227.5243,367.19550000000015,626.3483000000001,1170.9301,4,140.91188181818183,86.61241818181819
2012-05-31,128.8057,7,128.8057,434.0337000000002,618.8558,1221.5943,5,85.74830909090909,43.05739090909091
2012-06-30,44.0409,3,44.0409,400.3709000000002,574.7581,1232.3101,6,24.74639090909091,19.29450909090909
2012-07-31,8.7685,1,8.7685,181.61510000000015,548.8106,1218.96,7,13.936318181818182,-5.167818181818182
2012-08-31,68.7951,8,68.7951,121.60450000000014,555.6382000000001,1217.6237,8,51.01717272727273,17.777927272727275
2012-09-30,84.8199,11,84.8199,162.38350000000014,562.7544,1166.5783000000001,9,104.44834545454545,-19.628445454545442
2012-10-31,190.5706,18,190.5706,344.18560000000014,525.8007,1152.1490000000001,10,121.37387272727273,69.19672727272729
2012-11-30,135.3438,13,135.3438,410.73430000000013,532.3388,1151.1946,11,114.34001818181818,21.003781818181807
2012-12-31,125.0476,11,125.0476,450.9620000000001,613.3455,1188.1036,12,91.00471818181819,34.04288181818181
2013-01-31,47.072199999999995,7,47.072199999999995,307.4636000000001,651.6492000000001,1200.4598,1,52.49831818181818,-5.4261181818181825
2013-02-28,33.7232,6,33.7232,205.8430000000001,616.5773,1172.2155,2,58.23464545454545,-24.511445454545452
2013-03-31,124.0671,16,124.0671,204.86250000000013,655.8245,1218.5789,3,102.0204090909091,22.0466909090909
2013-04-30,119.21209999999999,13,119.21209999999999,277.0024000000001,584.466,1110.2667000000001,4,140.91188181818183,-21.699781818181833
2013-05-31,75.2959,6,75.2959,318.57510000000013,524.4181000000001,1056.7568999999999,5,85.74830909090909,-10.452409090909086
2013-06-30,9.9555,2,9.9555,204.46350000000012,409.3260000000001,1022.6714999999999,6,24.74639090909091,-14.790890909090908
2013-07-31,14.507200000000001,3,14.507200000000001,99.75860000000013,376.7610000000001,1028.4102,7,13.936318181818182,0.5708818181818192
2013-08-31,41.1756,13,41.1756,65.63830000000013,384.21340000000004,1000.7907,8,51.01717272727273,-9.841572727272727
2013-09-30,142.04919999999998,13,142.04919999999998,197.7320000000001,402.19550000000004,1058.02,9,104.44834545454545,37.60085454545454
2013-10-31,120.7238,14,120.7238,303.9486000000001,403.70720000000006,988.1732,10,121.37387272727273,-0.6500727272727289
2013-11-30,123.8763,11,123.8763,386.64930000000015,452.28760000000005,976.7057,11,114.34001818181818,9.53628181818182
2013-12-31,97.5887,6,97.5887,342.1888000000001,539.9208,949.2467999999999,12,91.00471818181819,6.583981818181812
